conversation_id,turn_index,tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
2014212,1,2014211,AppleSupport,False,Sun Nov 05 17:56:00 +0000 2017,"@595584 That's not the performance we'd expect and we'd like to help. To start, DM us with how you're charging your iPhone X. https://t.co/GDrqU22YpT",,2014212
2014234,0,2014234,595592,True,Sun Nov 05 10:57:19 +0000 2017,@AppleSupport why do your support staff keep saying repair when under uk consumer law you’re obliged to replace or refund in first month,2014233,
2014234,1,2014233,AppleSupport,False,Sun Nov 05 17:50:29 +0000 2017,@595592 Please send us a DM. Let us know which device you're using and exact issues you're facing. We'll communicate there: https://t.co/GDrqU22YpT,,2014234
2014243,0,2014243,595594,True,Sun Nov 05 12:11:12 +0000 2017,Sick of this @115858 bug with the fucking I️ bullshit. This is some Android nonsense come on,2014242,
2014243,1,2014242,AppleSupport,False,Sun Nov 05 17:59:27 +0000 2017,@595594 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,,2014243
2014265,0,2014265,595600,True,Sun Nov 05 11:37:55 +0000 2017,@AppleSupport i have an issue with ios11 iphone6s not ‘seeing’ imac in airdrop. Apparently im not alone. Is there a fix?,2014264,
2014265,1,2014264,AppleSupport,False,Sun Nov 05 17:51:32 +0000 2017,@595600 DM and tell us which version of iOS 11 you see under Settings &gt; General &gt; About &gt; Version. We'll meet you there to help. https://t.co/GDrqU22YpT,,2014265
2014401,0,2014401,595641,True,Sun Nov 05 12:56:42 +0000 2017,can y’all fix this glitch 🤬 @115858,2014400,
2014401,1,2014400,AppleSupport,False,Sun Nov 05 18:12:53 +0000 2017,@595641 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,,2014401
2014410,0,2014410,180012,True,Sun Nov 05 12:20:47 +0000 2017,@AppleSupport delayed messages and A4I swap makes it harder to defend you against the haters. WTF is going on in iOS?,2014409,
2014410,1,2014409,AppleSupport,False,Sun Nov 05 18:05:00 +0000 2017,"@180012 Let's work on a solution together. To start, DM us with the country where you're located and device model you're using. https://t.co/GDrqU22YpT",,2014410
2014456,0,2014456,147242,True,Sun Nov 05 16:00:18 +0000 2017,@AppleSupport why is keyboard suddenly typing i as a symbol since the 11.3 update?,"2014455,2014457",
2014456,1,2014455,AppleSupport,False,Sun Nov 05 18:14:00 +0000 2017,@147242 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,,2014456
2014684,0,2014684,595729,True,Sun Nov 05 13:30:48 +0000 2017,@AppleSupport why can’t “I️” type shit right because of this update???,2014683,
2014684,1,2014683,AppleSupport,False,Sun Nov 05 18:17:25 +0000 2017,@595729 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,,2014684
2014749,0,2014749,595750,True,Sun Nov 05 13:29:28 +0000 2017,This ? Thing needs to get handled @115858 do another update this is annoying! 😒 morning! 🤗,2014748,
2014749,1,2014748,AppleSupport,False,Sun Nov 05 18:18:24 +0000 2017,@595750 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,,2014749
2014860,0,2014860,595789,True,Sun Nov 05 13:58:57 +0000 2017,"@AppleSupport I updated my macbook pro 2012 to mac os high sierra and its stuck on this screen after I restarted it, help? https://t.co/140ut2NRRI",2014859,
2014860,1,2014859,AppleSupport,False,Sun Nov 05 18:38:30 +0000 2017,"@595789 We'd like to help. If you restart your computer again does this issue persist? If so, please message us back in DM. https://t.co/GDrqU22YpT",,2014860
2014866,0,2014866,595792,True,Sun Nov 05 14:58:29 +0000 2017,@AppleSupport having an issue with the I️ on my phone going to an A and box with question mark.  Help?,2014865,
2014866,1,2014865,AppleSupport,False,Sun Nov 05 18:38:01 +0000 2017,@595792 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,,2014866
2014895,0,2014895,595799,True,Sun Nov 05 14:04:55 +0000 2017,Omg yes!!!  @115858 are you going to give us another update or nah ? 🤔 https://t.co/WlsZ0GfSEq,2014894,
2014895,1,2014894,AppleSupport,False,Sun Nov 05 18:31:32 +0000 2017,@595799 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,,2014895
2014985,0,2014985,595828,True,Sun Nov 05 14:40:07 +0000 2017,"@115858 every time you update my phone, the battery life gets shitter and shitter...",2014984,
2014985,1,2014984,AppleSupport,False,Sun Nov 05 18:55:27 +0000 2017,@595828 We’d love to work together on your decreased battery life. Let us know in DM if the iPhone is fully updated to iOS 11.1. https://t.co/GDrqU22YpT,,2014985
2014987,0,2014987,595829,True,Sun Nov 05 14:32:45 +0000 2017,Can @115858 fix this dumb iPhone glitch with the ? Marks?!,2014986,
2014987,1,2014986,AppleSupport,False,Sun Nov 05 18:45:00 +0000 2017,@595829  Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,,2014987
2015106,0,2015106,595863,True,Sun Nov 05 15:09:00 +0000 2017,Hey @115858 get your shit together! I shouldn’t have random question marks when im trying to type.,2015105,
2015106,1,2015105,AppleSupport,False,Sun Nov 05 19:05:36 +0000 2017,@595863 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,,2015106
2015112,0,2015112,595865,True,Sun Nov 05 15:24:28 +0000 2017,@115858 @AppleSupport YALL NEED TO FIX THIS https://t.co/lofxfZiEQF,2015111,
2015112,1,2015111,AppleSupport,False,Sun Nov 05 19:08:27 +0000 2017,@595865 Let's take a closer look together. Which model is it and do you have iOS 11.1 installed on it? DM us here: https://t.co/GDrqU22YpT,,2015112
2015192,0,2015192,595895,True,Sun Nov 05 14:54:12 +0000 2017,@AppleSupport what is up with the I️ on my phone. It’s turning into the A ? (In a box). Help!!!,2015190,
2015192,1,2015190,AppleSupport,False,Sun Nov 05 19:02:54 +0000 2017,"@595895 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 

DM us if you still need help. https://t.co/GDrqU22YpT",2015191,2015192
2015192,2,2015191,501237,True,Sun Nov 05 19:10:38 +0000 2017,"@AppleSupport @595895 Better Solution: Letter ""i"" glitch? Go to Settings&gt;General&gt;Language &amp; Region&gt;iPhone Language. Change the language, then change it back.  YW",,2015190
2015224,0,2015224,595906,True,Sun Nov 05 14:50:47 +0000 2017,Top tip to waste your day go to @AppleSupport store Stratford for a repair find a 3hr wait to drop off a Mac pay 1000s to be treated like 💩,2015223,
2015224,1,2015223,AppleSupport,False,Sun Nov 05 19:02:00 +0000 2017,@595906 We hate to hear your experience didn't go as expected. Go ahead and provide us with more details within DM here: https://t.co/GDrqU22YpT,,2015224
2015344,0,2015344,271209,True,Sun Nov 05 15:41:05 +0000 2017,"@115948 @AppleSupport @115858 How do I fix my iPad 2 that won't stop rebooting without losing my stuff, please; urgent?????",2015342,
2015344,1,2015342,AppleSupport,False,Sun Nov 05 19:25:01 +0000 2017,@271209 We definitely want to help you out with this. Take a look here for help: https://t.co/zWVKCO6WJ1 DM us if the issue persists. https://t.co/GDrqU22YpT,2015343,2015344
2015344,2,2015343,271209,True,Mon Nov 06 00:56:57 +0000 2017,"@AppleSupport Does this restore the iPad to its factory settings or when it works again, does it keep everything it had when it started???","2015345,2015346",2015342
2015344,3,2015345,271209,True,Mon Nov 06 00:57:33 +0000 2017,@AppleSupport I really want to keep everything and I'm a little unsure; please confirm.,,2015343
2015344,4,2015346,AppleSupport,False,Mon Nov 06 02:35:00 +0000 2017,"@271209 We know how important your data is on your device. To make sure we provide the correct steps to you, let’s move to DM. https://t.co/GDrqU22YpT",,2015343
2015359,0,2015359,595943,True,Sun Nov 05 17:17:24 +0000 2017,@115858 fix this shit “ I️ “,2015358,
2015359,1,2015358,AppleSupport,False,Sun Nov 05 19:25:00 +0000 2017,@595943 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,,2015359
2015440,0,2015440,595977,True,Sun Nov 05 17:25:02 +0000 2017,Yoo @115858 what’s good with this “ I️ “ ... We need this shit fix 3 days ago,2015438,
2015440,1,2015438,AppleSupport,False,Sun Nov 05 19:28:54 +0000 2017,@595977 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,2015439,2015440
2015440,2,2015439,595977,True,Mon Nov 06 05:43:27 +0000 2017,"@AppleSupport Nah fam, I️ spent over too much money on this iPhone 8+ to fix YALL issue. I️ claim a refund ... yoo @138021 I️ need a mobile device",,2015438
2015451,0,2015451,595981,True,Sun Nov 05 15:54:43 +0000 2017,"I’ve updated my phone and I am STILL seeing these stupid little boxes, come on @115858 🤦🏽‍♀️",2015450,
2015451,1,2015450,AppleSupport,False,Sun Nov 05 19:24:00 +0000 2017,@595981 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,,2015451
2015587,0,2015587,596015,True,Sun Nov 05 16:14:11 +0000 2017,@AppleSupport since the latest phone upgrade I randomly lose the time/date on my locked home screen and have to restart. What gives?,2015586,
2015587,1,2015586,AppleSupport,False,Sun Nov 05 19:39:00 +0000 2017,@596015 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. https://t.co/GDrqU22YpT,,2015587
2015613,0,2015613,596022,True,Sun Nov 05 16:08:08 +0000 2017,Ummmmmm @115858 why did this update make my “I️” no longer work? Confused.,2015612,
2015613,1,2015612,AppleSupport,False,Sun Nov 05 19:40:00 +0000 2017,@596022 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 and DM us if you still need help. https://t.co/GDrqU22YpT,,2015613
2015624,0,2015624,596026,True,Sun Nov 05 16:07:57 +0000 2017,@AppleSupport please fix this weird glitch where “I️” comes out as “A?” before I️ get fired for looking like I️ type like an idiot. https://t.co/wWRzUV7vai,2015623,
2015624,1,2015623,AppleSupport,False,Sun Nov 05 19:35:58 +0000 2017,@596026 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,,2015624
2015637,0,2015637,596031,True,Sun Nov 05 16:08:37 +0000 2017,"@115858 can you please end the I autocorrect where it does the A ?....
Sincerely, 
Everyone with an iphone after the update",2015636,
2015637,1,2015636,AppleSupport,False,Sun Nov 05 19:33:00 +0000 2017,@596031 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,,2015637
2015797,0,2015797,596088,True,Sun Nov 05 16:37:53 +0000 2017,"Dear @115858, fix the issue of typing a capital i and getting an A with a box, never will I️ type that https://t.co/Uq4cBlsF3M",2015796,
2015797,1,2015796,AppleSupport,False,Sun Nov 05 19:56:01 +0000 2017,@596088 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,,2015797
2015816,0,2015816,596096,True,Sun Nov 05 16:26:41 +0000 2017,"@AppleSupport y’all needa gone &amp; fix this damn glitch. Any other time , y’all be on it.",2015815,
2015816,1,2015815,AppleSupport,False,Sun Nov 05 19:48:30 +0000 2017,@596096 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 and DM us if you still need help. https://t.co/GDrqU22YpT,,2015816
2015871,0,2015871,596112,True,Sun Nov 05 16:35:57 +0000 2017,@115858!!!! Can someone PLEASE fix the “I️” #GLITCH?! WTF?!,2015870,
2015871,1,2015870,AppleSupport,False,Sun Nov 05 19:47:28 +0000 2017,@596112 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,,2015871
2015943,0,2015943,596137,True,Sun Nov 05 17:22:42 +0000 2017,Can we get some help with this? @AppleSupport @115858 i can’t type a capital i https://t.co/CC6wu0XkVv,2015942,
2015943,1,2015942,AppleSupport,False,Sun Nov 05 20:11:00 +0000 2017,@596137 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,,2015943
2015973,0,2015973,596149,True,Sun Nov 05 17:21:02 +0000 2017,"C’mon @115858 , This new update keep changing my Letters To Question marks .. all we asked for was Group ft ! Nothing else",2015972,
2015973,1,2015972,AppleSupport,False,Sun Nov 05 20:10:37 +0000 2017,@596149 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,,2015973
2015975,0,2015975,596150,True,Sun Nov 05 16:59:31 +0000 2017,@115858 needs to fix this stupid predictive text bug ASAP,2015974,
2015975,1,2015974,AppleSupport,False,Sun Nov 05 20:01:42 +0000 2017,@596150 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,,2015975
2016003,0,2016003,596162,True,Sun Nov 05 19:36:51 +0000 2017,Everybody better just come to terms that ! ? means 👁 bc I️ can’t fix this shit @115858 🤯🙄,2016002,
2016003,1,2016002,AppleSupport,False,Sun Nov 05 20:04:00 +0000 2017,@596162 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,,2016003
2016011,0,2016011,596164,True,Sun Nov 05 17:07:43 +0000 2017,@115858 fix these question marks!!,2016010,
2016011,1,2016010,AppleSupport,False,Sun Nov 05 20:04:11 +0000 2017,@596164 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,,2016011
2016055,0,2016055,596178,True,Sun Nov 05 17:19:01 +0000 2017,@115858 @AppleSupport fix this ASAP https://t.co/p0FRLJrLcK,2016054,
2016055,1,2016054,AppleSupport,False,Sun Nov 05 20:10:38 +0000 2017,@596178 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,,2016055
2016061,0,2016061,596181,True,Sun Nov 05 17:04:00 +0000 2017,Hey @115858 please explain to me why my phone battery has started to suck serious assholes since the iPhone 8 release 🤔🤔🤔 I’ll wait...,2016060,
2016061,1,2016060,AppleSupport,False,Sun Nov 05 20:06:56 +0000 2017,@596181 Hi. Please DM and tell us what version of iOS you see under Settings &gt; General &gt; About &gt; Version. We'll meet you there to help. https://t.co/GDrqU22YpT,,2016061
2016177,0,2016177,596213,True,Sun Nov 05 17:41:48 +0000 2017,Why the fuck are there question marks on my screen when I️m not even using emojis,2016176,
2016177,1,2016176,596213,True,Sun Nov 05 17:42:17 +0000 2017,@AppleSupport help me,2016175,2016177
2016177,2,2016175,AppleSupport,False,Sun Nov 05 20:26:00 +0000 2017,@596213 We'd love to help. Can you DM us a screenshot or screen recording of what is happening? We can go from there. https://t.co/GDrqU22YpT,,2016176
2016226,0,2016226,596232,True,Sun Nov 05 17:38:48 +0000 2017,"Hey, @115858 @AppleSupport I️ would love it if you could fix this I️ problem. I️ and many others are utterly annoyed. Thanks.","2016225,2016227",
2016226,1,2016225,596231,True,Sun Nov 05 17:42:12 +0000 2017,@596232 @115858 @AppleSupport Same!!!!,2016224,2016226
2016226,2,2016224,AppleSupport,False,Sun Nov 05 20:24:00 +0000 2017,@596231 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,,2016225
2016226,3,2016227,AppleSupport,False,Sun Nov 05 20:28:00 +0000 2017,@596232 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,2016241,2016226
2016226,4,2016241,596232,True,Sun Nov 05 20:46:38 +0000 2017,@AppleSupport Hey thanks! Are you releasing an update that will fix it?,,2016227
2016327,0,2016327,596266,True,Sun Nov 05 17:47:08 +0000 2017,Okay @AppleSupport what the hell is this ? in a box screwing up all my texts and comments for???????,2016326,
2016327,1,2016326,AppleSupport,False,Sun Nov 05 20:39:01 +0000 2017,@596266 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,,2016327
2016340,0,2016340,596272,True,Sun Nov 05 19:15:13 +0000 2017,@AppleSupport I️ would like this eye issue fixed ASAP,2016339,
2016340,1,2016339,AppleSupport,False,Sun Nov 05 20:32:00 +0000 2017,@596272 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,,2016340
2016342,0,2016342,374531,True,Sun Nov 05 19:27:27 +0000 2017,these question mark boxes are ji blowing me. updated my phone and still.. @115858 EYE need answers!,2016341,
2016342,1,2016341,AppleSupport,False,Sun Nov 05 20:31:30 +0000 2017,@374531 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,,2016342
2016353,0,2016353,596275,True,Sun Nov 05 17:41:44 +0000 2017,@115858 please fix the I️ button in 11.1 #annoyingaf #iPhoneX https://t.co/wSTPbypCqp,2016352,
2016353,1,2016352,AppleSupport,False,Sun Nov 05 20:36:00 +0000 2017,@596275 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,,2016353
2016385,0,2016385,596285,True,Sun Nov 05 17:44:01 +0000 2017,"@AppleSupport  Hey y’all, can i please have my capital i back? Lemme know.",2016384,
2016385,1,2016384,AppleSupport,False,Sun Nov 05 20:40:00 +0000 2017,"@596285 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 

DM us if you still need help. https://t.co/GDrqU22YpT",,2016385
2016395,0,2016395,596290,True,Sun Nov 05 16:51:45 +0000 2017,So you’re just gonna leave me on read? I️ NEED ANSWERS @115858 @AppleSupport https://t.co/PUfkwfxaH6,2016394,
2016395,1,2016394,AppleSupport,False,Sun Nov 05 20:32:34 +0000 2017,@596290 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,,2016395
2016548,0,2016548,596343,True,Sun Nov 05 17:53:22 +0000 2017,Ight this “i” glitch has got to go @115858,2016547,
2016548,1,2016547,596344,True,Sun Nov 05 17:56:33 +0000 2017,@596343 @115858 i️ thought i️ was the only one!,2016546,2016548
2016548,2,2016546,596343,True,Sun Nov 05 17:57:15 +0000 2017,@596344 @115858 Girl it’s pissing me off,2016545,2016547
2016548,3,2016545,AppleSupport,False,Sun Nov 05 20:45:00 +0000 2017,@596343 Thanks for reaching out. We have a workaround for this here: https://t.co/qODbOsp4wz DM us if you still need help. https://t.co/GDrqU22YpT,,2016546
2016556,0,2016556,596348,True,Sun Nov 05 18:04:31 +0000 2017,Case and screen protector.screen still cracked. @115858 i need a new one fam.,2016555,
2016556,1,2016555,AppleSupport,False,Sun Nov 05 20:50:00 +0000 2017,@596348 Physical damage to a device is never fun. We'll be happy to look into your options. Please DM us what country you are in: https://t.co/GDrqU22YpT,,2016556
2016680,0,2016680,233693,True,Sun Nov 05 18:26:41 +0000 2017,Yo df is going on @115858 y’all about to piss me off wit these question marks,2016679,
2016680,1,2016679,AppleSupport,False,Sun Nov 05 21:06:55 +0000 2017,@233693 Thanks for reaching out. We have a workaround for this here: https://t.co/qODbOsp4wz DM us if you still need help. https://t.co/GDrqU22YpT,,2016680
2016721,0,2016721,596395,True,Sun Nov 05 18:28:57 +0000 2017,Less than two years 😩 @115858 #appleproblems 💔 https://t.co/DRrvM3YG6Q,2016720,
2016721,1,2016720,AppleSupport,False,Sun Nov 05 21:12:27 +0000 2017,"@596395 We're happy to do everything we can to help. To start, please DM us with the country where you're located. https://t.co/GDrqU22YpT",,2016721
2016823,0,2016823,596434,True,Sun Nov 05 18:43:37 +0000 2017,Yo @AppleSupport what is going on with these texts with the questions marks n shit? Wtf,2016822,
2016823,1,2016822,AppleSupport,False,Sun Nov 05 21:15:27 +0000 2017,@596434 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,,2016823
2017401,0,2017401,596608,True,Sun Nov 05 19:44:35 +0000 2017,Honestly fuck @115858 why is my iPhone 8 slower than a fucking iphone 4,2017400,
2017401,1,2017400,AppleSupport,False,Sun Nov 05 22:40:00 +0000 2017,@596608 We'd like to look into this with you. Can you DM us details on exactly what you're seeing with your iPhone 8? https://t.co/GDrqU22YpT,,2017401
2017489,0,2017489,596639,True,Sun Nov 05 20:00:38 +0000 2017,@115858 can you fix this damn glitch please? For the love of God 🙄,2017488,
2017489,1,2017488,AppleSupport,False,Sun Nov 05 22:53:51 +0000 2017,@596639 We'd like to remedy that. DM us with a bit of detail on what's going on and we'll get started from there. https://t.co/GDrqU22YpT,,2017489
2017498,0,2017498,596642,True,Sun Nov 05 19:37:43 +0000 2017,"@AppleSupport 

Visual Air drop notifications are no longer working. Now there’s a “chime” then the picture/video/file just appears",2017497,
2017498,1,2017497,AppleSupport,False,Sun Nov 05 22:48:25 +0000 2017,@596642 We'd like to look into this with you. DM us and let us know the device you're using and the software version to start. https://t.co/GDrqU22YpT,,2017498
2018187,0,2018187,596836,True,Sat Nov 04 17:33:53 +0000 2017,@AppleSupport I️ updated my phone and now whenever I️ text to use an “I️” it’s coming up as a question mark... help!!,"2018188,2018186",
2018187,1,2018186,AppleSupport,False,Sat Nov 04 21:14:00 +0000 2017,"@596836 Our website here should help with that: https://t.co/xU1AGIa4ME Check it out, and DM us if you have any questions. https://t.co/GDrqU2kzhr",,2018187
2018364,0,2018364,596903,True,Sat Nov 04 17:43:27 +0000 2017,Why is the I️ button so messed up now when I️ try to text!!! @115858 @AppleSupport,2018363,
2018364,1,2018363,AppleSupport,False,Sat Nov 04 21:29:00 +0000 2017,@596903 We've got steps that can solve that. Check those out here: https://t.co/xU1AGHStV6 and let us know if that doesn't help. https://t.co/GDrqU22YpT,,2018364
2018454,0,2018454,596930,True,Sat Nov 04 18:16:52 +0000 2017,My iPhone battery is terrible. Absolutely terrible. It’s only 1 year old. Wtf @115858?! I didn’t spend £799 on a phone to last me a year!?!?!,2018453,
2018454,1,2018453,AppleSupport,False,Sat Nov 04 22:14:00 +0000 2017,@596930 We're here to help. Which version of the operating system is your iPhone running? Let us know in DM and we'll get started. https://t.co/GDrqU22YpT,,2018454
2018458,0,2018458,596931,True,Sat Nov 04 18:19:32 +0000 2017,"Lemme holla at you real quick @115858 this update to iOS 11.1? Trash. My phone is slower now for a couple new emojis I wont use 

Fix it pls?",2018457,
2018458,1,2018457,AppleSupport,False,Sat Nov 04 22:05:30 +0000 2017,@596931 We certainly want your device to be working as expected. Reach out to us in DM and let us know more about what's going on. https://t.co/GDrqU22YpT,,2018458
2018502,0,2018502,596949,True,Sat Nov 04 18:10:47 +0000 2017,Not sure why whenever I️ type my I's it changes to a question mark in a box 🤦🏽‍♀️🤦🏽‍♀️,2018501,
2018502,1,2018501,596949,True,Sat Nov 04 18:12:05 +0000 2017,"Any time i type an ""I"" unless i turn my auto correction off 🤦🏽‍♀️",2018500,2018502
2018502,2,2018500,596950,True,Sat Nov 04 18:14:04 +0000 2017,@596949 Me too it’s so annoying 🙃,2018499,2018501
2018502,3,2018499,596949,True,Sat Nov 04 18:14:49 +0000 2017,@596950 I'm starting to get pissed.. @AppleSupport FIX THIS SHIT!!,2018498,2018500
2018502,4,2018498,AppleSupport,False,Sat Nov 04 22:05:01 +0000 2017,"@596949 We’re here for you. Did you try this: https://t.co/xU1AGHStV6 Should it persist, send us a DM to discuss it further. https://t.co/GDrqU22YpT",,2018499
2018946,0,2018946,597073,True,Sat Nov 04 18:53:33 +0000 2017,"On an unrelated note, the iPhone 8 has a major touch-responsiveness issue. I can’t believe this is what we get for USD 1000 @AppleSupport",2018945,
2018946,1,2018945,AppleSupport,False,Sat Nov 04 22:45:32 +0000 2017,@597073 Hello. It's important to us that you enjoy your iPhone 8. Please touch base with us via DM and we'll find an answer together: https://t.co/GDrqU22YpT,,2018946
2019099,0,2019099,321557,True,Sat Nov 04 19:12:34 +0000 2017,"@AppleSupport Hi, my Apple Watch Series 3 restarts every time I ask the weather. watchOS 4.1","2019100,2019097",
2019099,1,2019097,AppleSupport,False,Sat Nov 04 23:04:28 +0000 2017,@321557 Thanks for reaching out to Apple Support. Let's meet up in DM so we can discuss this in more detail. https://t.co/GDrqU22YpT,2019098,2019099
2019099,2,2019098,321557,True,Sun Nov 05 03:30:34 +0000 2017,@AppleSupport Sent the DM,,2019097
2019426,0,2019426,597176,True,Sat Nov 04 19:47:08 +0000 2017,@AppleSupport I️ updated my phone why am I️ still seeing random exclamation points &amp; boxes???!!!!,2019425,
2019426,1,2019425,AppleSupport,False,Sat Nov 04 23:31:34 +0000 2017,@597176 Thanks for reaching out. Check out this article for help: https://t.co/xU1AGHStV6 DM us if the issue persists. https://t.co/GDrqU22YpT,,2019426
2019509,0,2019509,597196,True,Sat Nov 04 20:08:54 +0000 2017,@AppleSupport why is my computer doing this whenever I️ type “I️”??? https://t.co/YQywwe4XNQ,2019508,
2019509,1,2019508,AppleSupport,False,Sat Nov 04 23:52:32 +0000 2017,"@597196 We'll do everything we can to help. Take a look at this article: https://t.co/xXaXeeSRt9

Send us a DM if the issue continues. https://t.co/GDrqU22YpT",,2019509
2019527,0,2019527,597204,True,Sat Nov 04 20:20:48 +0000 2017,@AppleSupport what’s with this update? This pops up when I️ try to type the letter “I️” https://t.co/eXJcbf2n0l,"2019530,2019525",
2019527,1,2019525,AppleSupport,False,Sun Nov 05 00:00:32 +0000 2017,@597204 We've got steps that can solve that. Check those out here: https://t.co/xU1AGHStV6 and let us know if that doesn't help. https://t.co/GDrqU22YpT,2019526,2019527
2019527,2,2019526,597204,True,Sun Nov 05 00:35:53 +0000 2017,@AppleSupport I tried it. Testing to see if it worked.,2019528,2019525
2019527,3,2019528,597204,True,Sun Nov 05 00:36:00 +0000 2017,@AppleSupport It did,2019529,2019526
2019527,4,2019529,AppleSupport,False,Sun Nov 05 03:29:26 +0000 2017,@597204 We're glad to hear it! Feel free to DM us if you have any other questions or concerns. We're always happy to help. https://t.co/GDrqU22YpT,,2019528
2019540,0,2019540,597208,True,Sat Nov 04 20:30:39 +0000 2017,can yall fix yall dumb ass phones because im tired of this glitch @115858,2019539,
2019540,1,2019539,AppleSupport,False,Sun Nov 05 00:13:29 +0000 2017,"@597208 DM us some details on what you're experiencing. We'll meet you there, and work towards a resolution together. https://t.co/GDrqU22YpT",,2019540
2019556,0,2019556,597213,True,Sat Nov 04 20:23:16 +0000 2017,Mine too @597214 @115858  HELP https://t.co/OKOStR968v,2019555,
2019556,1,2019555,AppleSupport,False,Sun Nov 05 00:03:50 +0000 2017,"@597213 We've got some steps that can help. Check them out here: https://t.co/uQeXsrrlXJ

Reach out via DM if the issue persists. https://t.co/GDrqU22YpT",,2019556
2019576,0,2019576,597221,True,Sat Nov 04 20:38:00 +0000 2017,These fn ? are pissing me off ugh how @115858 just taking over ya social media with errors like that damn let me upgrade🙄,2019575,
2019576,1,2019575,AppleSupport,False,Sun Nov 05 00:20:29 +0000 2017,"@597221 Can you let us know, in DM, where you're seeing the question marks? In emojis, as you type, somewhere else? We want to help. https://t.co/GDrqU22YpT",,2019576
2019598,0,2019598,573466,True,Sat Nov 04 20:39:59 +0000 2017,@115858 my brand new #iPhoneX has a nasty bleed through problem. For only 1k+ you can get 3/4 of an awesome screen! Genius here I come.,2019597,
